,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,Opposing Odds
613,613,2023-12-07T12:00:00Z,Milwaukee Bucks vs Indiana Pacers,draftkings,Milwaukee Bucks,-192,0.6575342465753424,160
614,614,2023-12-07T12:00:00Z,Los Angeles Lakers vs New Orleans Pelicans,draftkings,Los Angeles Lakers,-125,0.5555555555555556,105
615,615,2023-12-07T12:00:00Z,Los Angeles Lakers vs New Orleans Pelicans,draftkings,New Orleans Pelicans,105,0.4878048780487805,-125
616,616,2023-12-08T12:00:00Z,Philadelphia 76ers vs Atlanta Hawks,draftkings,Atlanta Hawks,260,0.2777777777777778,-325
617,617,2023-12-08T12:00:00Z,Philadelphia 76ers vs Atlanta Hawks,draftkings,Philadelphia 76ers,-325,0.7647058823529411,260
618,618,2023-12-08T12:00:00Z,Charlotte Hornets vs Toronto Raptors,draftkings,Charlotte Hornets,154,0.3937007874015748,-185
619,619,2023-12-08T12:00:00Z,Charlotte Hornets vs Toronto Raptors,draftkings,Toronto Raptors,-185,0.6491228070175439,154
620,620,2023-12-08T12:00:00Z,Orlando Magic vs Detroit Pistons,draftkings,Detroit Pistons,440,0.18518518518518517,-600
621,621,2023-12-08T12:00:00Z,Orlando Magic vs Detroit Pistons,draftkings,Orlando Magic,-600,0.8571428571428571,440
622,622,2023-12-08T12:00:00Z,Boston Celtics vs New York Knicks,draftkings,Boston Celtics,-265,0.726027397260274,215
623,623,2023-12-08T12:00:00Z,Boston Celtics vs New York Knicks,draftkings,New York Knicks,215,0.31746031746031744,-265
624,624,2023-12-08T12:00:00Z,Brooklyn Nets vs Washington Wizards,draftkings,Brooklyn Nets,-410,0.803921568627451,320
625,625,2023-12-08T12:00:00Z,Brooklyn Nets vs Washington Wizards,draftkings,Washington Wizards,320,0.23809523809523808,-410
626,626,2023-12-08T12:00:00Z,Miami Heat vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-115,0.5348837209302325,-105
627,627,2023-12-08T12:00:00Z,Miami Heat vs Cleveland Cavaliers,draftkings,Miami Heat,-105,0.5121951219512195,-115
628,628,2023-12-08T12:00:00Z,Oklahoma City Thunder vs Golden State Warriors,draftkings,Golden State Warriors,142,0.4132231404958678,-170
629,629,2023-12-08T12:00:00Z,Oklahoma City Thunder vs Golden State Warriors,draftkings,Oklahoma City Thunder,-170,0.6296296296296297,142
630,630,2023-12-08T12:00:00Z,Memphis Grizzlies vs Minnesota Timberwolves,draftkings,Memphis Grizzlies,200,0.3333333333333333,-245
631,631,2023-12-08T12:00:00Z,Memphis Grizzlies vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-245,0.7101449275362319,200
632,632,2023-12-08T12:00:00Z,San Antonio Spurs vs Chicago Bulls,draftkings,Chicago Bulls,-135,0.574468085106383,114
633,633,2023-12-08T12:00:00Z,San Antonio Spurs vs Chicago Bulls,draftkings,San Antonio Spurs,114,0.4672897196261682,-135
634,634,2023-12-08T12:00:00Z,Phoenix Suns vs Sacramento Kings,draftkings,Phoenix Suns,105,0.4878048780487805,-125
635,635,2023-12-08T12:00:00Z,Phoenix Suns vs Sacramento Kings,draftkings,Sacramento Kings,-125,0.5555555555555556,105
636,636,2023-12-08T12:00:00Z,Denver Nuggets vs Houston Rockets,draftkings,Denver Nuggets,-360,0.782608695652174,285
637,637,2023-12-08T12:00:00Z,Denver Nuggets vs Houston Rockets,draftkings,Houston Rockets,285,0.2597402597402597,-360
638,638,2023-12-08T12:00:00Z,Portland Trail Blazers vs Dallas Mavericks,draftkings,Dallas Mavericks,-310,0.7560975609756098,250
639,639,2023-12-08T12:00:00Z,Portland Trail Blazers vs Dallas Mavericks,draftkings,Portland Trail Blazers,250,0.2857142857142857,-310
640,640,2023-12-08T12:00:00Z,Utah Jazz vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-258,0.7206703910614525,210
641,641,2023-12-08T12:00:00Z,Utah Jazz vs Los Angeles Clippers,draftkings,Utah Jazz,210,0.3225806451612903,-258
642,642,2023-12-09T12:00:00Z,Los Angeles Lakers vs Indiana Pacers,draftkings,Indiana Pacers,160,0.38461538461538464,-192
643,643,2023-12-09T12:00:00Z,Los Angeles Lakers vs Indiana Pacers,draftkings,Los Angeles Lakers,-192,0.6575342465753424,160
644,644,2023-12-11T12:00:00Z,Charlotte Hornets vs Miami Heat,draftkings,Charlotte Hornets,140,0.4166666666666667,-166
645,645,2023-12-11T12:00:00Z,Charlotte Hornets vs Miami Heat,draftkings,Miami Heat,-166,0.6240601503759399,140
646,646,2023-12-11T12:00:00Z,Orlando Magic vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,114,0.4672897196261682,-135
647,647,2023-12-11T12:00:00Z,Orlando Magic vs Cleveland Cavaliers,draftkings,Orlando Magic,-135,0.574468085106383,114
648,648,2023-12-11T12:00:00Z,Detroit Pistons vs Indiana Pacers,draftkings,Detroit Pistons,220,0.3125,-270
649,649,2023-12-11T12:00:00Z,Detroit Pistons vs Indiana Pacers,draftkings,Indiana Pacers,-270,0.7297297297297297,220
650,650,2023-12-11T12:00:00Z,Philadelphia 76ers vs Washington Wizards,draftkings,Philadelphia 76ers,-650,0.8666666666666667,470
651,651,2023-12-11T12:00:00Z,Philadelphia 76ers vs Washington Wizards,draftkings,Washington Wizards,470,0.17543859649122806,-650
652,652,2023-12-11T12:00:00Z,Atlanta Hawks vs Denver Nuggets,draftkings,Atlanta Hawks,120,0.45454545454545453,-142
653,653,2023-12-11T12:00:00Z,Atlanta Hawks vs Denver Nuggets,draftkings,Denver Nuggets,-142,0.5867768595041323,120
654,654,2023-12-11T12:00:00Z,New York Knicks vs Toronto Raptors,draftkings,New York Knicks,-175,0.6363636363636364,145
655,655,2023-12-11T12:00:00Z,New York Knicks vs Toronto Raptors,draftkings,Toronto Raptors,145,0.40816326530612246,-175
656,656,2023-12-11T12:00:00Z,Milwaukee Bucks vs Chicago Bulls,draftkings,Chicago Bulls,410,0.19607843137254902,-550
657,657,2023-12-11T12:00:00Z,Milwaukee Bucks vs Chicago Bulls,draftkings,Milwaukee Bucks,-550,0.8461538461538461,410
658,658,2023-12-11T12:00:00Z,Memphis Grizzlies vs Dallas Mavericks,draftkings,Dallas Mavericks,-135,0.574468085106383,114
659,659,2023-12-11T12:00:00Z,Memphis Grizzlies vs Dallas Mavericks,draftkings,Memphis Grizzlies,114,0.4672897196261682,-135
660,660,2023-12-11T12:00:00Z,Houston Rockets vs San Antonio Spurs,draftkings,Houston Rockets,-360,0.782608695652174,285
661,661,2023-12-11T12:00:00Z,Houston Rockets vs San Antonio Spurs,draftkings,San Antonio Spurs,285,0.2597402597402597,-360
662,662,2023-12-11T12:00:00Z,New Orleans Pelicans vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,124,0.44642857142857145,-148
663,663,2023-12-11T12:00:00Z,New Orleans Pelicans vs Minnesota Timberwolves,draftkings,New Orleans Pelicans,-148,0.5967741935483871,124
664,664,2023-12-11T12:00:00Z,Oklahoma City Thunder vs Utah Jazz,draftkings,Oklahoma City Thunder,-800,0.8888888888888888,550
665,665,2023-12-11T12:00:00Z,Oklahoma City Thunder vs Utah Jazz,draftkings,Utah Jazz,550,0.15384615384615385,-800
666,666,2023-12-11T12:00:00Z,Sacramento Kings vs Brooklyn Nets,draftkings,Brooklyn Nets,160,0.38461538461538464,-192
667,667,2023-12-11T12:00:00Z,Sacramento Kings vs Brooklyn Nets,draftkings,Sacramento Kings,-192,0.6575342465753424,160
668,668,2023-12-11T12:00:00Z,Los Angeles Clippers vs Portland Trail Blazers,draftkings,Los Angeles Clippers,-900,0.9,600
669,669,2023-12-11T12:00:00Z,Los Angeles Clippers vs Portland Trail Blazers,draftkings,Portland Trail Blazers,600,0.14285714285714285,-900
670,670,2023-12-12T12:00:00Z,Boston Celtics vs Cleveland Cavaliers,draftkings,Boston Celtics,-535,0.84251968503937,400
671,671,2023-12-12T12:00:00Z,Boston Celtics vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,400,0.2,-535
672,672,2023-12-12T12:00:00Z,Dallas Mavericks vs Los Angeles Lakers,draftkings,Dallas Mavericks,105,0.4878048780487805,-125
673,673,2023-12-12T12:00:00Z,Dallas Mavericks vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-125,0.5555555555555556,105
674,674,2023-12-12T12:00:00Z,Chicago Bulls vs Denver Nuggets,draftkings,Chicago Bulls,260,0.2777777777777778,-325
675,675,2023-12-12T12:00:00Z,Chicago Bulls vs Denver Nuggets,draftkings,Denver Nuggets,-325,0.7647058823529411,260
676,676,2023-12-12T12:00:00Z,Phoenix Suns vs Golden State Warriors,draftkings,Golden State Warriors,130,0.43478260869565216,-155
677,677,2023-12-12T12:00:00Z,Phoenix Suns vs Golden State Warriors,draftkings,Phoenix Suns,-155,0.6078431372549019,130
678,678,2023-12-12T12:00:00Z,Los Angeles Clippers vs Sacramento Kings,draftkings,Los Angeles Clippers,-175,0.6363636363636364,145
679,679,2023-12-12T12:00:00Z,Los Angeles Clippers vs Sacramento Kings,draftkings,Sacramento Kings,145,0.40816326530612246,-175
680,680,2023-12-13T12:00:00Z,Detroit Pistons vs Philadelphia 76ers,draftkings,Detroit Pistons,500,0.16666666666666666,-700
681,681,2023-12-13T12:00:00Z,Detroit Pistons vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-700,0.875,500
682,682,2023-12-13T12:00:00Z,Washington Wizards vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-298,0.7487437185929648,240
683,683,2023-12-13T12:00:00Z,Washington Wizards vs New Orleans Pelicans,draftkings,Washington Wizards,240,0.29411764705882354,-298
684,684,2023-12-13T12:00:00Z,Toronto Raptors vs Atlanta Hawks,draftkings,Atlanta Hawks,110,0.47619047619047616,-130
685,685,2023-12-13T12:00:00Z,Toronto Raptors vs Atlanta Hawks,draftkings,Toronto Raptors,-130,0.5652173913043478,110
686,686,2023-12-13T12:00:00Z,Miami Heat vs Charlotte Hornets,draftkings,Charlotte Hornets,270,0.2702702702702703,-340
687,687,2023-12-13T12:00:00Z,Miami Heat vs Charlotte Hornets,draftkings,Miami Heat,-340,0.7727272727272727,270
688,688,2023-12-13T12:00:00Z,San Antonio Spurs vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-135,0.574468085106383,114
689,689,2023-12-13T12:00:00Z,San Antonio Spurs vs Los Angeles Lakers,draftkings,San Antonio Spurs,114,0.4672897196261682,-135
690,690,2023-12-13T12:00:00Z,Houston Rockets vs Memphis Grizzlies,draftkings,Houston Rockets,-285,0.7402597402597403,230
691,691,2023-12-13T12:00:00Z,Houston Rockets vs Memphis Grizzlies,draftkings,Memphis Grizzlies,230,0.30303030303030304,-285
692,692,2023-12-13T12:00:00Z,Milwaukee Bucks vs Indiana Pacers,draftkings,Indiana Pacers,210,0.3225806451612903,-258
693,693,2023-12-13T12:00:00Z,Milwaukee Bucks vs Indiana Pacers,draftkings,Milwaukee Bucks,-258,0.7206703910614525,210
694,694,2023-12-13T12:00:00Z,Phoenix Suns vs Brooklyn Nets,draftkings,Brooklyn Nets,136,0.423728813559322,-162
695,695,2023-12-13T12:00:00Z,Phoenix Suns vs Brooklyn Nets,draftkings,Phoenix Suns,-162,0.6183206106870229,136
696,696,2023-12-13T12:00:00Z,Utah Jazz vs New York Knicks,draftkings,New York Knicks,-238,0.7041420118343196,195
697,697,2023-12-13T12:00:00Z,Utah Jazz vs New York Knicks,draftkings,Utah Jazz,195,0.3389830508474576,-238
698,698,2023-12-14T12:00:00Z,Boston Celtics vs Cleveland Cavaliers,draftkings,Boston Celtics,-395,0.797979797979798,310
699,699,2023-12-14T12:00:00Z,Boston Celtics vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,310,0.24390243902439024,-395
700,700,2023-12-14T12:00:00Z,Miami Heat vs Chicago Bulls,draftkings,Chicago Bulls,170,0.37037037037037035,-205
701,701,2023-12-14T12:00:00Z,Miami Heat vs Chicago Bulls,draftkings,Miami Heat,-205,0.6721311475409836,170
702,702,2023-12-14T12:00:00Z,Dallas Mavericks vs Minnesota Timberwolves,draftkings,Dallas Mavericks,-130,0.5652173913043478,110
703,703,2023-12-14T12:00:00Z,Dallas Mavericks vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,110,0.47619047619047616,-130
704,704,2023-12-14T12:00:00Z,Denver Nuggets vs Brooklyn Nets,draftkings,Brooklyn Nets,370,0.2127659574468085,-485
705,705,2023-12-14T12:00:00Z,Denver Nuggets vs Brooklyn Nets,draftkings,Denver Nuggets,-485,0.8290598290598291,370
706,706,2023-12-14T12:00:00Z,Sacramento Kings vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,105,0.4878048780487805,-125
707,707,2023-12-14T12:00:00Z,Sacramento Kings vs Oklahoma City Thunder,draftkings,Sacramento Kings,-125,0.5555555555555556,105
708,708,2023-12-14T12:00:00Z,Portland Trail Blazers vs Utah Jazz,draftkings,Portland Trail Blazers,-135,0.574468085106383,114
709,709,2023-12-14T12:00:00Z,Portland Trail Blazers vs Utah Jazz,draftkings,Utah Jazz,114,0.4672897196261682,-135
710,710,2023-12-14T12:00:00Z,Los Angeles Clippers vs Golden State Warriors,draftkings,Golden State Warriors,205,0.32786885245901637,-250
711,711,2023-12-14T12:00:00Z,Los Angeles Clippers vs Golden State Warriors,draftkings,Los Angeles Clippers,-250,0.7142857142857143,205
712,712,2023-12-15T12:00:00Z,Charlotte Hornets vs New Orleans Pelicans,draftkings,Charlotte Hornets,195,0.3389830508474576,-238
713,713,2023-12-15T12:00:00Z,Charlotte Hornets vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-238,0.7041420118343196,195
714,714,2023-12-15T12:00:00Z,Philadelphia 76ers vs Detroit Pistons,draftkings,Detroit Pistons,800,0.1111111111111111,-1350
715,715,2023-12-15T12:00:00Z,Philadelphia 76ers vs Detroit Pistons,draftkings,Philadelphia 76ers,-1350,0.9310344827586207,800
716,716,2023-12-15T12:00:00Z,Washington Wizards vs Indiana Pacers,draftkings,Indiana Pacers,-345,0.7752808988764045,275
717,717,2023-12-15T12:00:00Z,Washington Wizards vs Indiana Pacers,draftkings,Washington Wizards,275,0.26666666666666666,-345
718,718,2023-12-15T12:00:00Z,Toronto Raptors vs Atlanta Hawks,draftkings,Atlanta Hawks,114,0.4672897196261682,-135
719,719,2023-12-15T12:00:00Z,Toronto Raptors vs Atlanta Hawks,draftkings,Toronto Raptors,-135,0.574468085106383,114
720,720,2023-12-15T12:00:00Z,Boston Celtics vs Orlando Magic,draftkings,Boston Celtics,-230,0.696969696969697,190
721,721,2023-12-15T12:00:00Z,Boston Celtics vs Orlando Magic,draftkings,Orlando Magic,190,0.3448275862068966,-230
722,722,2023-12-15T12:00:00Z,San Antonio Spurs vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-305,0.7530864197530864,245
723,723,2023-12-15T12:00:00Z,San Antonio Spurs vs Los Angeles Lakers,draftkings,San Antonio Spurs,245,0.2898550724637681,-305
724,724,2023-12-15T12:00:00Z,Memphis Grizzlies vs Houston Rockets,draftkings,Houston Rockets,-166,0.6240601503759399,140
725,725,2023-12-15T12:00:00Z,Memphis Grizzlies vs Houston Rockets,draftkings,Memphis Grizzlies,140,0.4166666666666667,-166
726,726,2023-12-15T12:00:00Z,Phoenix Suns vs New York Knicks,draftkings,New York Knicks,170,0.37037037037037035,-205
727,727,2023-12-15T12:00:00Z,Phoenix Suns vs New York Knicks,draftkings,Phoenix Suns,-205,0.6721311475409836,170
728,728,2023-12-16T12:00:00Z,Milwaukee Bucks vs Detroit Pistons,draftkings,Detroit Pistons,850,0.10526315789473684,-1450
729,729,2023-12-16T12:00:00Z,Milwaukee Bucks vs Detroit Pistons,draftkings,Milwaukee Bucks,-1450,0.9354838709677419,850
730,730,2023-12-16T12:00:00Z,Charlotte Hornets vs Philadelphia 76ers,draftkings,Charlotte Hornets,320,0.23809523809523808,-410
731,731,2023-12-16T12:00:00Z,Charlotte Hornets vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-410,0.803921568627451,320
732,732,2023-12-16T12:00:00Z,Cleveland Cavaliers vs Atlanta Hawks,draftkings,Atlanta Hawks,114,0.4672897196261682,-135
733,733,2023-12-16T12:00:00Z,Cleveland Cavaliers vs Atlanta Hawks,draftkings,Cleveland Cavaliers,-135,0.574468085106383,114
734,734,2023-12-16T12:00:00Z,Miami Heat vs Chicago Bulls,draftkings,Chicago Bulls,170,0.37037037037037035,-205
735,735,2023-12-16T12:00:00Z,Miami Heat vs Chicago Bulls,draftkings,Miami Heat,-205,0.6721311475409836,170
736,736,2023-12-16T12:00:00Z,Minnesota Timberwolves vs Indiana Pacers,draftkings,Indiana Pacers,285,0.2597402597402597,-360
737,737,2023-12-16T12:00:00Z,Minnesota Timberwolves vs Indiana Pacers,draftkings,Minnesota Timberwolves,-360,0.782608695652174,285
738,738,2023-12-16T12:00:00Z,Golden State Warriors vs Brooklyn Nets,draftkings,Brooklyn Nets,136,0.423728813559322,-162
739,739,2023-12-16T12:00:00Z,Golden State Warriors vs Brooklyn Nets,draftkings,Golden State Warriors,-162,0.6183206106870229,136
740,740,2023-12-16T12:00:00Z,Portland Trail Blazers vs Dallas Mavericks,draftkings,Dallas Mavericks,-198,0.6644295302013423,164
741,741,2023-12-16T12:00:00Z,Portland Trail Blazers vs Dallas Mavericks,draftkings,Portland Trail Blazers,164,0.3787878787878788,-198
742,742,2023-12-16T12:00:00Z,Denver Nuggets vs Oklahoma City Thunder,draftkings,Denver Nuggets,-205,0.6721311475409836,170
743,743,2023-12-16T12:00:00Z,Denver Nuggets vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,170,0.37037037037037035,-205
744,744,2023-12-16T12:00:00Z,Sacramento Kings vs Utah Jazz,draftkings,Sacramento Kings,-440,0.8148148148148148,340
745,745,2023-12-16T12:00:00Z,Sacramento Kings vs Utah Jazz,draftkings,Utah Jazz,340,0.22727272727272727,-440
746,746,2023-12-16T12:00:00Z,Los Angeles Clippers vs New York Knicks,draftkings,Los Angeles Clippers,-205,0.6721311475409836,170
747,747,2023-12-16T12:00:00Z,Los Angeles Clippers vs New York Knicks,draftkings,New York Knicks,170,0.37037037037037035,-205
748,748,2023-12-17T12:00:00Z,Boston Celtics vs Orlando Magic,draftkings,Boston Celtics,-355,0.7802197802197802,280
749,749,2023-12-17T12:00:00Z,Boston Celtics vs Orlando Magic,draftkings,Orlando Magic,280,0.2631578947368421,-355
750,750,2023-12-17T12:00:00Z,San Antonio Spurs vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-310,0.7560975609756098,250
751,751,2023-12-17T12:00:00Z,San Antonio Spurs vs New Orleans Pelicans,draftkings,San Antonio Spurs,250,0.2857142857142857,-310
752,752,2023-12-17T12:00:00Z,Milwaukee Bucks vs Houston Rockets,draftkings,Houston Rockets,190,0.3448275862068966,-230
753,753,2023-12-17T12:00:00Z,Milwaukee Bucks vs Houston Rockets,draftkings,Milwaukee Bucks,-230,0.696969696969697,190
754,754,2023-12-17T12:00:00Z,Phoenix Suns vs Washington Wizards,draftkings,Phoenix Suns,-800,0.8888888888888888,550
755,755,2023-12-17T12:00:00Z,Phoenix Suns vs Washington Wizards,draftkings,Washington Wizards,550,0.15384615384615385,-800
756,756,2023-12-17T12:00:00Z,Portland Trail Blazers vs Golden State Warriors,draftkings,Golden State Warriors,-185,0.6491228070175439,154
757,757,2023-12-17T12:00:00Z,Portland Trail Blazers vs Golden State Warriors,draftkings,Portland Trail Blazers,154,0.3937007874015748,-185
758,758,2023-12-18T12:00:00Z,Philadelphia 76ers vs Chicago Bulls,draftkings,Chicago Bulls,410,0.19607843137254902,-550
759,759,2023-12-18T12:00:00Z,Philadelphia 76ers vs Chicago Bulls,draftkings,Philadelphia 76ers,-550,0.8461538461538461,410
760,760,2023-12-18T12:00:00Z,Cleveland Cavaliers vs Houston Rockets,draftkings,Cleveland Cavaliers,-198,0.6644295302013423,164
761,761,2023-12-18T12:00:00Z,Cleveland Cavaliers vs Houston Rockets,draftkings,Houston Rockets,164,0.3787878787878788,-198
762,762,2023-12-18T12:00:00Z,Indiana Pacers vs Los Angeles Clippers,draftkings,Indiana Pacers,120,0.45454545454545453,-142
763,763,2023-12-18T12:00:00Z,Indiana Pacers vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-142,0.5867768595041323,120
764,764,2023-12-18T12:00:00Z,Miami Heat vs Minnesota Timberwolves,draftkings,Miami Heat,-105,0.5121951219512195,-115
765,765,2023-12-18T12:00:00Z,Miami Heat vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-115,0.5348837209302325,-105
766,766,2023-12-18T12:00:00Z,Atlanta Hawks vs Detroit Pistons,draftkings,Atlanta Hawks,-550,0.8461538461538461,410
767,767,2023-12-18T12:00:00Z,Atlanta Hawks vs Detroit Pistons,draftkings,Detroit Pistons,410,0.19607843137254902,-550
768,768,2023-12-18T12:00:00Z,Toronto Raptors vs Charlotte Hornets,draftkings,Charlotte Hornets,440,0.18518518518518517,-600
769,769,2023-12-18T12:00:00Z,Toronto Raptors vs Charlotte Hornets,draftkings,Toronto Raptors,-600,0.8571428571428571,440
770,770,2023-12-18T12:00:00Z,Oklahoma City Thunder vs Memphis Grizzlies,draftkings,Memphis Grizzlies,410,0.19607843137254902,-550
771,771,2023-12-18T12:00:00Z,Oklahoma City Thunder vs Memphis Grizzlies,draftkings,Oklahoma City Thunder,-550,0.8461538461538461,410
772,772,2023-12-18T12:00:00Z,Utah Jazz vs Brooklyn Nets,draftkings,Brooklyn Nets,-155,0.6078431372549019,130
773,773,2023-12-18T12:00:00Z,Utah Jazz vs Brooklyn Nets,draftkings,Utah Jazz,130,0.43478260869565216,-155
774,774,2023-12-18T12:00:00Z,Denver Nuggets vs Dallas Mavericks,draftkings,Dallas Mavericks,235,0.29850746268656714,-290
